patent_no,http,url
4846844,https://www.google.com/patents/US,
4847092,https://www.google.com/patents/US,
4847261,https://www.google.com/patents/US,
4849453,https://www.google.com/patents/US,
4853398,https://www.google.com/patents/US,
4855418,https://www.google.com/patents/US,
4863923,https://www.google.com/patents/US,
4863955,https://www.google.com/patents/US,
4870021,https://www.google.com/patents/US,
4870109,https://www.google.com/patents/US,
4870185,https://www.google.com/patents/US,
4871743,https://www.google.com/patents/US,
4871746,https://www.google.com/patents/US,
4874703,https://www.google.com/patents/US,
4874775,https://www.google.com/patents/US,
4874777,https://www.google.com/patents/US,
4874782,https://www.google.com/patents/US,
4874843,https://www.google.com/patents/US,
4876273,https://www.google.com/patents/US,
4876282,https://www.google.com/patents/US,
4879241,https://www.google.com/patents/US,
4880735,https://www.google.com/patents/US,
4882333,https://www.google.com/patents/US,
4882334,https://www.google.com/patents/US,
4885163,https://www.google.com/patents/US,
4885170,https://www.google.com/patents/US,
4885243,https://www.google.com/patents/US,
4885251,https://www.google.com/patents/US,
4885252,https://www.google.com/patents/US,
4885275,https://www.google.com/patents/US,
4885291,https://www.google.com/patents/US,
4885362,https://www.google.com/patents/US,
4886757,https://www.google.com/patents/US,
4888100,https://www.google.com/patents/US,
4889809,https://www.google.com/patents/US,
4892819,https://www.google.com/patents/US,
4892942,https://www.google.com/patents/US,
4892956,https://www.google.com/patents/US,
4898828,https://www.google.com/patents/US,
4901865,https://www.google.com/patents/US,
4902620,https://www.google.com/patents/US,
4902687,https://www.google.com/patents/US,
4902691,https://www.google.com/patents/US,
4902694,https://www.google.com/patents/US,
4902695,https://www.google.com/patents/US,
4902707,https://www.google.com/patents/US,
4902710,https://www.google.com/patents/US,
4902808,https://www.google.com/patents/US,
4904590,https://www.google.com/patents/US,
4904591,https://www.google.com/patents/US,
4904598,https://www.google.com/patents/US,
4904662,https://www.google.com/patents/US,
4904785,https://www.google.com/patents/US,
4904792,https://www.google.com/patents/US,
4906639,https://www.google.com/patents/US,
4914028,https://www.google.com/patents/US,
4914030,https://www.google.com/patents/US,
4914100,https://www.google.com/patents/US,
4914107,https://www.google.com/patents/US,
4918185,https://www.google.com/patents/US,
4920102,https://www.google.com/patents/US,
4920103,https://www.google.com/patents/US,
4921801,https://www.google.com/patents/US,
4921947,https://www.google.com/patents/US,
4921982,https://www.google.com/patents/US,
4923967,https://www.google.com/patents/US,
4923983,https://www.google.com/patents/US,
4924001,https://www.google.com/patents/US,
4931083,https://www.google.com/patents/US,
4931447,https://www.google.com/patents/US,
4931470,https://www.google.com/patents/US,
4931556,https://www.google.com/patents/US,
4931557,https://www.google.com/patents/US,
4931558,https://www.google.com/patents/US,
4935007,https://www.google.com/patents/US,
4935340,https://www.google.com/patents/US,
4939163,https://www.google.com/patents/US,
4939249,https://www.google.com/patents/US,
4939258,https://www.google.com/patents/US,
4939259,https://www.google.com/patents/US,
4940718,https://www.google.com/patents/US,
4943634,https://www.google.com/patents/US,
4944795,https://www.google.com/patents/US,
4945080,https://www.google.com/patents/US,
4945099,https://www.google.com/patents/US,
RE33300,https://www.google.com/patents/US,
4950603,https://www.google.com/patents/US,
4950629,https://www.google.com/patents/US,
4950753,https://www.google.com/patents/US,
4952419,https://www.google.com/patents/US,
4952502,https://www.google.com/patents/US,
4954623,https://www.google.com/patents/US,
4956388,https://www.google.com/patents/US,
4957533,https://www.google.com/patents/US,
4960704,https://www.google.com/patents/US,
4962284,https://www.google.com/patents/US,
4965374,https://www.google.com/patents/US,
4968303,https://www.google.com/patents/US,
4968508,https://www.google.com/patents/US,
4968678,https://www.google.com/patents/US,
4968802,https://www.google.com/patents/US,
4973597,https://www.google.com/patents/US,
4975369,https://www.google.com/patents/US,
4977083,https://www.google.com/patents/US,
4977089,https://www.google.com/patents/US,
4977140,https://www.google.com/patents/US,
4977149,https://www.google.com/patents/US,
4977160,https://www.google.com/patents/US,
4977257,https://www.google.com/patents/US,
4981468,https://www.google.com/patents/US,
4981866,https://www.google.com/patents/US,
4981952,https://www.google.com/patents/US,
4983622,https://www.google.com/patents/US,
4983724,https://www.google.com/patents/US,
4983732,https://www.google.com/patents/US,
4987233,https://www.google.com/patents/US,
4992373,https://www.google.com/patents/US,
4992450,https://www.google.com/patents/US,
4992473,https://www.google.com/patents/US,
4992545,https://www.google.com/patents/US,
4992576,https://www.google.com/patents/US,
4994270,https://www.google.com/patents/US,
4994558,https://www.google.com/patents/US,
4996148,https://www.google.com/patents/US,
4996229,https://www.google.com/patents/US,
4996230,https://www.google.com/patents/US,
4996235,https://www.google.com/patents/US,
4996984,https://www.google.com/patents/US,
4997825,https://www.google.com/patents/US,
4997845,https://www.google.com/patents/US,
4997956,https://www.google.com/patents/US,
5006525,https://www.google.com/patents/US,
5006652,https://www.google.com/patents/US,
5008391,https://www.google.com/patents/US,
5010176,https://www.google.com/patents/US,
5011938,https://www.google.com/patents/US,
5013761,https://www.google.com/patents/US,
5013854,https://www.google.com/patents/US,
5015480,https://www.google.com/patents/US,
5015743,https://www.google.com/patents/US,
5019571,https://www.google.com/patents/US,
5021554,https://www.google.com/patents/US,
5021564,https://www.google.com/patents/US,
5023269,https://www.google.com/patents/US,
5026707,https://www.google.com/patents/US,
5026869,https://www.google.com/patents/US,
5028590,https://www.google.com/patents/US,
5028629,https://www.google.com/patents/US,
5028697,https://www.google.com/patents/US,
5030725,https://www.google.com/patents/US,
5032510,https://www.google.com/patents/US,
5037652,https://www.google.com/patents/US,
5037975,https://www.google.com/patents/US,
5039789,https://www.google.com/patents/US,
5039820,https://www.google.com/patents/US,
5043336,https://www.google.com/patents/US,
5043340,https://www.google.com/patents/US,
5043341,https://www.google.com/patents/US,
5043353,https://www.google.com/patents/US,
5054337,https://www.google.com/patents/US,
5057425,https://www.google.com/patents/US,
5057515,https://www.google.com/patents/US,
5057607,https://www.google.com/patents/US,
5061793,https://www.google.com/patents/US,
5063155,https://www.google.com/patents/US,
5063158,https://www.google.com/patents/US,
5063224,https://www.google.com/patents/US,
5063234,https://www.google.com/patents/US,
5064834,https://www.google.com/patents/US,
5068189,https://www.google.com/patents/US,
5068317,https://www.google.com/patents/US,
5070020,https://www.google.com/patents/US,
5073566,https://www.google.com/patents/US,
5075313,https://www.google.com/patents/US,
5077287,https://www.google.com/patents/US,
5079345,https://www.google.com/patents/US,
5082772,https://www.google.com/patents/US,
5084447,https://www.google.com/patents/US,
5084568,https://www.google.com/patents/US,
5089610,https://www.google.com/patents/US,
5091525,https://www.google.com/patents/US,
5093252,https://www.google.com/patents/US,
5093324,https://www.google.com/patents/US,
5094849,https://www.google.com/patents/US,
5095107,https://www.google.com/patents/US,
5096908,https://www.google.com/patents/US,
5097049,https://www.google.com/patents/US,
5098613,https://www.google.com/patents/US,
5098834,https://www.google.com/patents/US,
5098837,https://www.google.com/patents/US,
5099015,https://www.google.com/patents/US,
5105017,https://www.google.com/patents/US,
5106475,https://www.google.com/patents/US,
5106961,https://www.google.com/patents/US,
5108819,https://www.google.com/patents/US,
5110800,https://www.google.com/patents/US,
5110830,https://www.google.com/patents/US,
5112619,https://www.google.com/patents/US,
5114948,https://www.google.com/patents/US,
5116874,https://www.google.com/patents/US,
5116972,https://www.google.com/patents/US,
5118820,https://www.google.com/patents/US,
5126249,https://www.google.com/patents/US,
5126250,https://www.google.com/patents/US,
5126446,https://www.google.com/patents/US,
5128336,https://www.google.com/patents/US,
5130236,https://www.google.com/patents/US,
5130485,https://www.google.com/patents/US,
5134143,https://www.google.com/patents/US,
5135144,https://www.google.com/patents/US,
5135947,https://www.google.com/patents/US,
5135955,https://www.google.com/patents/US,
5136040,https://www.google.com/patents/US,
5136078,https://www.google.com/patents/US,
5136079,https://www.google.com/patents/US,
5141944,https://www.google.com/patents/US,
5142038,https://www.google.com/patents/US,
5142039,https://www.google.com/patents/US,
5142069,https://www.google.com/patents/US,
5144012,https://www.google.com/patents/US,
5147348,https://www.google.com/patents/US,
5147880,https://www.google.com/patents/US,
5149638,https://www.google.com/patents/US,
5150735,https://www.google.com/patents/US,
5151268,https://www.google.com/patents/US,
5153196,https://www.google.com/patents/US,
5158956,https://www.google.com/patents/US,
5159073,https://www.google.com/patents/US,
5159079,https://www.google.com/patents/US,
5159081,https://www.google.com/patents/US,
5159090,https://www.google.com/patents/US,
5161528,https://www.google.com/patents/US,
5166063,https://www.google.com/patents/US,
5168052,https://www.google.com/patents/US,
5169860,https://www.google.com/patents/US,
5169945,https://www.google.com/patents/US,
5171666,https://www.google.com/patents/US,
5171882,https://www.google.com/patents/US,
5177244,https://www.google.com/patents/US,
5179088,https://www.google.com/patents/US,
5183910,https://www.google.com/patents/US,
5187082,https://www.google.com/patents/US,
5190871,https://www.google.com/patents/US,
5192669,https://www.google.com/patents/US,
5192751,https://www.google.com/patents/US,
5196322,https://www.google.com/patents/US,
5196324,https://www.google.com/patents/US,
5196416,https://www.google.com/patents/US,
5196421,https://www.google.com/patents/US,
5196424,https://www.google.com/patents/US,
5196427,https://www.google.com/patents/US,
5196435,https://www.google.com/patents/US,
5196524,https://www.google.com/patents/US,
5198360,https://www.google.com/patents/US,
5204340,https://www.google.com/patents/US,
5212319,https://www.google.com/patents/US,
5213797,https://www.google.com/patents/US,
5216002,https://www.google.com/patents/US,
5216026,https://www.google.com/patents/US,
5216029,https://www.google.com/patents/US,
5217974,https://www.google.com/patents/US,
5217993,https://www.google.com/patents/US,
5218419,https://www.google.com/patents/US,
5221739,https://www.google.com/patents/US,
5223503,https://www.google.com/patents/US,
5223608,https://www.google.com/patents/US,
5225553,https://www.google.com/patents/US,
5225887,https://www.google.com/patents/US,
5226895,https://www.google.com/patents/US,
5226896,https://www.google.com/patents/US,
5228883,https://www.google.com/patents/US,
5229362,https://www.google.com/patents/US,
5229409,https://www.google.com/patents/US,
5229410,https://www.google.com/patents/US,
5234955,https://www.google.com/patents/US,
5235039,https://www.google.com/patents/US,
5235053,https://www.google.com/patents/US,
5235064,https://www.google.com/patents/US,
5238959,https://www.google.com/patents/US,
5239064,https://www.google.com/patents/US,
5239068,https://www.google.com/patents/US,
5239069,https://www.google.com/patents/US,
5239075,https://www.google.com/patents/US,
5242688,https://www.google.com/patents/US,
5242814,https://www.google.com/patents/US,
5243053,https://www.google.com/patents/US,
5244806,https://www.google.com/patents/US,
5244911,https://www.google.com/patents/US,
5244912,https://www.google.com/patents/US,
5247073,https://www.google.com/patents/US,
5248691,https://www.google.com/patents/US,
5250539,https://www.google.com/patents/US,
5250542,https://www.google.com/patents/US,
5250571,https://www.google.com/patents/US,
5250572,https://www.google.com/patents/US,
5250660,https://www.google.com/patents/US,
5252566,https://www.google.com/patents/US,
5252756,https://www.google.com/patents/US,
5254582,https://www.google.com/patents/US,
5254716,https://www.google.com/patents/US,
5256797,https://www.google.com/patents/US,
5256798,https://www.google.com/patents/US,
5256807,https://www.google.com/patents/US,
5258379,https://www.google.com/patents/US,
5258406,https://www.google.com/patents/US,
5260338,https://www.google.com/patents/US,
5262440,https://www.google.com/patents/US,
5264341,https://www.google.com/patents/US,
5264354,https://www.google.com/patents/US,
5264445,https://www.google.com/patents/US,
5270040,https://www.google.com/patents/US,
5270178,https://www.google.com/patents/US,
5270328,https://www.google.com/patents/US,
5270329,https://www.google.com/patents/US,
5272076,https://www.google.com/patents/US,
5272253,https://www.google.com/patents/US,
5272265,https://www.google.com/patents/US,
5277912,https://www.google.com/patents/US,
5278053,https://www.google.com/patents/US,
5278064,https://www.google.com/patents/US,
5278307,https://www.google.com/patents/US,
5281619,https://www.google.com/patents/US,
5281623,https://www.google.com/patents/US,
5281624,https://www.google.com/patents/US,
5283329,https://www.google.com/patents/US,
5283361,https://www.google.com/patents/US,
5284140,https://www.google.com/patents/US,
5284868,https://www.google.com/patents/US,
5284957,https://www.google.com/patents/US,
5286631,https://www.google.com/patents/US,
5286648,https://www.google.com/patents/US,
5286753,https://www.google.com/patents/US,
5292647,https://www.google.com/patents/US,
5292650,https://www.google.com/patents/US,
5292652,https://www.google.com/patents/US,
5292766,https://www.google.com/patents/US,
5292962,https://www.google.com/patents/US,
5294613,https://www.google.com/patents/US,
5294630,https://www.google.com/patents/US,
5295507,https://www.google.com/patents/US,
5295976,https://www.google.com/patents/US,
5296615,https://www.google.com/patents/US,
5299571,https://www.google.com/patents/US,
5300514,https://www.google.com/patents/US,
5300645,https://www.google.com/patents/US,
5302612,https://www.google.com/patents/US,
5302711,https://www.google.com/patents/US,
5302722,https://www.google.com/patents/US,
5302724,https://www.google.com/patents/US,
5304473,https://www.google.com/patents/US,
5308340,https://www.google.com/patents/US,
5308870,https://www.google.com/patents/US,
5312738,https://www.google.com/patents/US,
5312936,https://www.google.com/patents/US,
5314688,https://www.google.com/patents/US,
5314875,https://www.google.com/patents/US,
5318500,https://www.google.com/patents/US,
5319087,https://www.google.com/patents/US,
5319095,https://www.google.com/patents/US,
5321150,https://www.google.com/patents/US,
5322063,https://www.google.com/patents/US,
5324743,https://www.google.com/patents/US,
5326700,https://www.google.com/patents/US,
5328842,https://www.google.com/patents/US,
5331003,https://www.google.com/patents/US,
5334162,https://www.google.com/patents/US,
5334725,https://www.google.com/patents/US,
5334767,https://www.google.com/patents/US,
5338851,https://www.google.com/patents/US,
5339960,https://www.google.com/patents/US,
5340541,https://www.google.com/patents/US,
5340804,https://www.google.com/patents/US,
5340838,https://www.google.com/patents/US,
5344937,https://www.google.com/patents/US,
5347013,https://www.google.com/patents/US,
5348887,https://www.google.com/patents/US,
5350579,https://www.google.com/patents/US,
5350845,https://www.google.com/patents/US,
5352690,https://www.google.com/patents/US,
5352769,https://www.google.com/patents/US,
5352782,https://www.google.com/patents/US,
5352799,https://www.google.com/patents/US,
5353796,https://www.google.com/patents/US,
5354778,https://www.google.com/patents/US,
D351465,https://www.google.com/patents/US,
D351466,https://www.google.com/patents/US,
5356902,https://www.google.com/patents/US,
5356917,https://www.google.com/patents/US,
5356934,https://www.google.com/patents/US,
5356935,https://www.google.com/patents/US,
5362722,https://www.google.com/patents/US,
5362886,https://www.google.com/patents/US,
5364856,https://www.google.com/patents/US,
5364863,https://www.google.com/patents/US,
5366890,https://www.google.com/patents/US,
5371210,https://www.google.com/patents/US,
5374719,https://www.google.com/patents/US,
5378613,https://www.google.com/patents/US,
5378699,https://www.google.com/patents/US,
5378717,https://www.google.com/patents/US,
5378725,https://www.google.com/patents/US,
5380866,https://www.google.com/patents/US,
5382527,https://www.google.com/patents/US,
5382668,https://www.google.com/patents/US,
5383865,https://www.google.com/patents/US,
5384332,https://www.google.com/patents/US,
5385928,https://www.google.com/patents/US,
5387681,https://www.google.com/patents/US,
5387690,https://www.google.com/patents/US,
5389670,https://www.google.com/patents/US,
5389687,https://www.google.com/patents/US,
5390679,https://www.google.com/patents/US,
5391157,https://www.google.com/patents/US,
5391492,https://www.google.com/patents/US,
5391557,https://www.google.com/patents/US,
5391728,https://www.google.com/patents/US,
5393665,https://www.google.com/patents/US,
5393763,https://www.google.com/patents/US,
5393768,https://www.google.com/patents/US,
5393786,https://www.google.com/patents/US,
5393882,https://www.google.com/patents/US,
5395761,https://www.google.com/patents/US,
5397798,https://www.google.com/patents/US,
5397799,https://www.google.com/patents/US,
RE34875,https://www.google.com/patents/US,
5399565,https://www.google.com/patents/US,
5399686,https://www.google.com/patents/US,
5399696,https://www.google.com/patents/US,
5399708,https://www.google.com/patents/US,
5401838,https://www.google.com/patents/US,
5401851,https://www.google.com/patents/US,
5401861,https://www.google.com/patents/US,
5403700,https://www.google.com/patents/US,
5406772,https://www.google.com/patents/US,
5407947,https://www.google.com/patents/US,
5407955,https://www.google.com/patents/US,
5411647,https://www.google.com/patents/US,
5412094,https://www.google.com/patents/US,
5416090,https://www.google.com/patents/US,
5416093,https://www.google.com/patents/US,
5416211,https://www.google.com/patents/US,
5418252,https://www.google.com/patents/US,
5420266,https://www.google.com/patents/US,
5420294,https://www.google.com/patents/US,
5420349,https://www.google.com/patents/US,
5422356,https://www.google.com/patents/US,
5422426,https://www.google.com/patents/US,
5424203,https://www.google.com/patents/US,
5424205,https://www.google.com/patents/US,
5424416,https://www.google.com/patents/US,
5426110,https://www.google.com/patents/US,
5426123,https://www.google.com/patents/US,
5426183,https://www.google.com/patents/US,
5426187,https://www.google.com/patents/US,
5426229,https://www.google.com/patents/US,
5428176,https://www.google.com/patents/US,
5430023,https://www.google.com/patents/US,
5430026,https://www.google.com/patents/US,
5430067,https://www.google.com/patents/US,
5430157,https://www.google.com/patents/US,
5434166,https://www.google.com/patents/US,
5434171,https://www.google.com/patents/US,
5434174,https://www.google.com/patents/US,
5434254,https://www.google.com/patents/US,
5434259,https://www.google.com/patents/US,
5434265,https://www.google.com/patents/US,
5436229,https://www.google.com/patents/US,
5436258,https://www.google.com/patents/US,
5437659,https://www.google.com/patents/US,
5439829,https://www.google.com/patents/US,
5439888,https://www.google.com/patents/US,
5439923,https://www.google.com/patents/US,
5439931,https://www.google.com/patents/US,
5441870,https://www.google.com/patents/US,
5441947,https://www.google.com/patents/US,
5441961,https://www.google.com/patents/US,
5441964,https://www.google.com/patents/US,
5441965,https://www.google.com/patents/US,
5441966,https://www.google.com/patents/US,
5441984,https://www.google.com/patents/US,
5441985,https://www.google.com/patents/US,
5442078,https://www.google.com/patents/US,
5445941,https://www.google.com/patents/US,
5445959,https://www.google.com/patents/US,
5446051,https://www.google.com/patents/US,
5446053,https://www.google.com/patents/US,
5446061,https://www.google.com/patents/US,
5446071,https://www.google.com/patents/US,
5447941,https://www.google.com/patents/US,
5449681,https://www.google.com/patents/US,
5451403,https://www.google.com/patents/US,
5451522,https://www.google.com/patents/US,
5451589,https://www.google.com/patents/US,
5451590,https://www.google.com/patents/US,
5453373,https://www.google.com/patents/US,
5453418,https://www.google.com/patents/US,
5453442,https://www.google.com/patents/US,
5453502,https://www.google.com/patents/US,
5453503,https://www.google.com/patents/US,
5453504,https://www.google.com/patents/US,
5454786,https://www.google.com/patents/US,
5455229,https://www.google.com/patents/US,
5455275,https://www.google.com/patents/US,
5457066,https://www.google.com/patents/US,
5457101,https://www.google.com/patents/US,
5457113,https://www.google.com/patents/US,
5457116,https://www.google.com/patents/US,
5457117,https://www.google.com/patents/US,
5457119,https://www.google.com/patents/US,
5457120,https://www.google.com/patents/US,
5457121,https://www.google.com/patents/US,
5457206,https://www.google.com/patents/US,
5460953,https://www.google.com/patents/US,
5461031,https://www.google.com/patents/US,
5461064,https://www.google.com/patents/US,
5461065,https://www.google.com/patents/US,
5461154,https://www.google.com/patents/US,
5461156,https://www.google.com/patents/US,
5462937,https://www.google.com/patents/US,
5462949,https://www.google.com/patents/US,
5462950,https://www.google.com/patents/US,
5462954,https://www.google.com/patents/US,
5462962,https://www.google.com/patents/US,
5463060,https://www.google.com/patents/US,
5464826,https://www.google.com/patents/US,
5464845,https://www.google.com/patents/US,
5466610,https://www.google.com/patents/US,
5466709,https://www.google.com/patents/US,
5466810,https://www.google.com/patents/US,
5468632,https://www.google.com/patents/US,
5468735,https://www.google.com/patents/US,
5468757,https://www.google.com/patents/US,
5468773,https://www.google.com/patents/US,
5470853,https://www.google.com/patents/US,
5470865,https://www.google.com/patents/US,
5470977,https://www.google.com/patents/US,
5470978,https://www.google.com/patents/US,
5472868,https://www.google.com/patents/US,
5472977,https://www.google.com/patents/US,
5473077,https://www.google.com/patents/US,
5474978,https://www.google.com/patents/US,
5475136,https://www.google.com/patents/US,
5476094,https://www.google.com/patents/US,
5476862,https://www.google.com/patents/US,
5476865,https://www.google.com/patents/US,
5478323,https://www.google.com/patents/US,
5478847,https://www.google.com/patents/US,
5478857,https://www.google.com/patents/US,
5480887,https://www.google.com/patents/US,
5480904,https://www.google.com/patents/US,
5480906,https://www.google.com/patents/US,
5480992,https://www.google.com/patents/US,
5481003,https://www.google.com/patents/US,
5482949,https://www.google.com/patents/US,
5482950,https://www.google.com/patents/US,
5482958,https://www.google.com/patents/US,
5484772,https://www.google.com/patents/US,
5484780,https://www.google.com/patents/US,
5484794,https://www.google.com/patents/US,
5484795,https://www.google.com/patents/US,
5484796,https://www.google.com/patents/US,
5484797,https://www.google.com/patents/US,
5484798,https://www.google.com/patents/US,
5484808,https://www.google.com/patents/US,
5486612,https://www.google.com/patents/US,
5486614,https://www.google.com/patents/US,
5486620,https://www.google.com/patents/US,
5488037,https://www.google.com/patents/US,
5488053,https://www.google.com/patents/US,
5488056,https://www.google.com/patents/US,
5488058,https://www.google.com/patents/US,
5489587,https://www.google.com/patents/US,
5491096,https://www.google.com/patents/US,
5491140,https://www.google.com/patents/US,
5491166,https://www.google.com/patents/US,
5491216,https://www.google.com/patents/US,
5491241,https://www.google.com/patents/US,
5491242,https://www.google.com/patents/US,
5491243,https://www.google.com/patents/US,
5492921,https://www.google.com/patents/US,
5492922,https://www.google.com/patents/US,
5492926,https://www.google.com/patents/US,
5492927,https://www.google.com/patents/US,
5494920,https://www.google.com/patents/US,
5494929,https://www.google.com/patents/US,
5495021,https://www.google.com/patents/US,
5496828,https://www.google.com/patents/US,
5496851,https://www.google.com/patents/US,
5498718,https://www.google.com/patents/US,
5500346,https://www.google.com/patents/US,
5500431,https://www.google.com/patents/US,
5502040,https://www.google.com/patents/US,
5502061,https://www.google.com/patents/US,
5502074,https://www.google.com/patents/US,
5502246,https://www.google.com/patents/US,
5504094,https://www.google.com/patents/US,
5504103,https://www.google.com/patents/US,
5504188,https://www.google.com/patents/US,
5505704,https://www.google.com/patents/US,
5506118,https://www.google.com/patents/US,
5508177,https://www.google.com/patents/US,
5508276,https://www.google.com/patents/US,
5508284,https://www.google.com/patents/US,
5508292,https://www.google.com/patents/US,
5508407,https://www.google.com/patents/US,
5510357,https://www.google.com/patents/US,
5510358,https://www.google.com/patents/US,
5510370,https://www.google.com/patents/US,
5510498,https://www.google.com/patents/US,
5512296,https://www.google.com/patents/US,
5512463,https://www.google.com/patents/US,
5512549,https://www.google.com/patents/US,
5512550,https://www.google.com/patents/US,
5512583,https://www.google.com/patents/US,
5512684,https://www.google.com/patents/US,
5512701,https://www.google.com/patents/US,
5514544,https://www.google.com/patents/US,
5514568,https://www.google.com/patents/US,
5514675,https://www.google.com/patents/US,
5514703,https://www.google.com/patents/US,
5514704,https://www.google.com/patents/US,
5514706,https://www.google.com/patents/US,
5514778,https://www.google.com/patents/US,
5514794,https://www.google.com/patents/US,
5514802,https://www.google.com/patents/US,
5514826,https://www.google.com/patents/US,
5516655,https://www.google.com/patents/US,
5516776,https://www.google.com/patents/US,
5521172,https://www.google.com/patents/US,
5521196,https://www.google.com/patents/US,
5521197,https://www.google.com/patents/US,
5521198,https://www.google.com/patents/US,
5521214,https://www.google.com/patents/US,
5521283,https://www.google.com/patents/US,
5521294,https://www.google.com/patents/US,
5521307,https://www.google.com/patents/US,
5523309,https://www.google.com/patents/US,
5523314,https://www.google.com/patents/US,
5523416,https://www.google.com/patents/US,
5525599,https://www.google.com/patents/US,
5525624,https://www.google.com/patents/US,
5525705,https://www.google.com/patents/US,
5527792,https://www.google.com/patents/US,
5527810,https://www.google.com/patents/US,
5529999,https://www.google.com/patents/US,
5530009,https://www.google.com/patents/US,
5530010,https://www.google.com/patents/US,
5532149,https://www.google.com/patents/US,
5532161,https://www.google.com/patents/US,
5532244,https://www.google.com/patents/US,
5532250,https://www.google.com/patents/US,
5532254,https://www.google.com/patents/US,
5532264,https://www.google.com/patents/US,
5532268,https://www.google.com/patents/US,
5532336,https://www.google.com/patents/US,
5532382,https://www.google.com/patents/US,
5534420,https://www.google.com/patents/US,
5534488,https://www.google.com/patents/US,
5534526,https://www.google.com/patents/US,
5534527,https://www.google.com/patents/US,
5538845,https://www.google.com/patents/US,
5538949,https://www.google.com/patents/US,
5538980,https://www.google.com/patents/US,
5538981,https://www.google.com/patents/US,
5538992,https://www.google.com/patents/US,
5541190,https://www.google.com/patents/US,
5541224,https://www.google.com/patents/US,
5541345,https://www.google.com/patents/US,
5541347,https://www.google.com/patents/US,
5543428,https://www.google.com/patents/US,
5543497,https://www.google.com/patents/US,
5545147,https://www.google.com/patents/US,
5545635,https://www.google.com/patents/US,
5545636,https://www.google.com/patents/US,
5545641,https://www.google.com/patents/US,
5545653,https://www.google.com/patents/US,
5545661,https://www.google.com/patents/US,
5547685,https://www.google.com/patents/US,
5547929,https://www.google.com/patents/US,
5549574,https://www.google.com/patents/US,
5550036,https://www.google.com/patents/US,
5550118,https://www.google.com/patents/US,
5550123,https://www.google.com/patents/US,
5550134,https://www.google.com/patents/US,
5550150,https://www.google.com/patents/US,
5550151,https://www.google.com/patents/US,
5550164,https://www.google.com/patents/US,
5550231,https://www.google.com/patents/US,
5552386,https://www.google.com/patents/US,
5552396,https://www.google.com/patents/US,
5552401,https://www.google.com/patents/US,
5552415,https://www.google.com/patents/US,
5552416,https://www.google.com/patents/US,
5552417,https://www.google.com/patents/US,
5552426,https://www.google.com/patents/US,
5552429,https://www.google.com/patents/US,
5552433,https://www.google.com/patents/US,
5552439,https://www.google.com/patents/US,
5552441,https://www.google.com/patents/US,
5552444,https://www.google.com/patents/US,
5552522,https://www.google.com/patents/US,
5552523,https://www.google.com/patents/US,
5552524,https://www.google.com/patents/US,
5552530,https://www.google.com/patents/US,
5552545,https://www.google.com/patents/US,
5554600,https://www.google.com/patents/US,
5554628,https://www.google.com/patents/US,
5554640,https://www.google.com/patents/US,
5554653,https://www.google.com/patents/US,
5554727,https://www.google.com/patents/US,
5554755,https://www.google.com/patents/US,
5556623,https://www.google.com/patents/US,
5556839,https://www.google.com/patents/US,
5556876,https://www.google.com/patents/US,
5556981,https://www.google.com/patents/US,
5559006,https://www.google.com/patents/US,
5559094,https://www.google.com/patents/US,
5559208,https://www.google.com/patents/US,
5559222,https://www.google.com/patents/US,
5559228,https://www.google.com/patents/US,
5559245,https://www.google.com/patents/US,
5562915,https://www.google.com/patents/US,
5563054,https://www.google.com/patents/US,
5563133,https://www.google.com/patents/US,
5563147,https://www.google.com/patents/US,
5563148,https://www.google.com/patents/US,
5563164,https://www.google.com/patents/US,
5563243,https://www.google.com/patents/US,
5563244,https://www.google.com/patents/US,
5563245,https://www.google.com/patents/US,
5563277,https://www.google.com/patents/US,
5563278,https://www.google.com/patents/US,
5565330,https://www.google.com/patents/US,
5565349,https://www.google.com/patents/US,
5565494,https://www.google.com/patents/US,
5565568,https://www.google.com/patents/US,
5567620,https://www.google.com/patents/US,
5567678,https://www.google.com/patents/US,
5567712,https://www.google.com/patents/US,
5567713,https://www.google.com/patents/US,
5567714,https://www.google.com/patents/US,
5567715,https://www.google.com/patents/US,
5567803,https://www.google.com/patents/US,
5567820,https://www.google.com/patents/US,
5567828,https://www.google.com/patents/US,
5569743,https://www.google.com/patents/US,
5569744,https://www.google.com/patents/US,
5569764,https://www.google.com/patents/US,
5569768,https://www.google.com/patents/US,
5569772,https://www.google.com/patents/US,
5571808,https://www.google.com/patents/US,
5571818,https://www.google.com/patents/US,
5571925,https://www.google.com/patents/US,
5571942,https://www.google.com/patents/US,
5573923,https://www.google.com/patents/US,
5573928,https://www.google.com/patents/US,
5573936,https://www.google.com/patents/US,
5573938,https://www.google.com/patents/US,
5574008,https://www.google.com/patents/US,
5574020,https://www.google.com/patents/US,
5574021,https://www.google.com/patents/US,
5574028,https://www.google.com/patents/US,
5574029,https://www.google.com/patents/US,
5574034,https://www.google.com/patents/US,
5574047,https://www.google.com/patents/US,
5574048,https://www.google.com/patents/US,
5574053,https://www.google.com/patents/US,
5574133,https://www.google.com/patents/US,
5574160,https://www.google.com/patents/US,
5574169,https://www.google.com/patents/US,
5574190,https://www.google.com/patents/US,
5576190,https://www.google.com/patents/US,
5576321,https://www.google.com/patents/US,
5576323,https://www.google.com/patents/US,
5576337,https://www.google.com/patents/US,
5576352,https://www.google.com/patents/US,
5576435,https://www.google.com/patents/US,
